monitor 253,monitor 254,monitor 255,
0,0,0.0488529,
0,0,0.042675,
0,0,0.0462065,
0,0,0.0546059,
0,0,0.0540189,
0,0,0.0460301,
0,0,0.0449082,
0,0,0.0524162,
0,0,0.0546783,
0,0,0.0466877,
0,0,0.0411589,
0,0,0.0460621,
0,0,0.0505547,
0,0,0.0441776,
0,0,0.0353451,
0,0,0.0364408,
0,0,0.0419393,
0,0,0.03825,
0,0,0.0277819,
0,0,0.0246349,
0,0,0.0296448,
0,0,0.0289957,
0,0,0.0187435,
0,0,0.0117539,
0,0,0.0148775,
0,0,0.0169008,
0,0,0.00852123,
0,0,0.00118906,
0,0,0.000934843,
0,0,0.00283239,
0,0,0.00250973,
0,0,0.0133466,
0,0,0.016327,
0,0,0.0120448,
0,0,0.013844,
0,0,0.0240624,
0,0,0.0299645,
0,0,0.0264003,
0,0,0.0248328,
0,0,0.0328609,
0,0,0.040774,
0,0,0.0388967,
0,0,0.0347114,
0,0,0.039415,
0,0,0.0480238,
0,0,0.0483501,
0,0,0.0426642,
0,0,0.0435118,
0,0,0.0513545,
0,0,0.0538661,
0,0,0.0479163,
0,0,0.0450223,
0,0,0.0507623,
0,0,0.0549382,
0,0,0.049837,
0,0,0.0438926,
0,0,0.0465496,
0,0,0.0514934,
0,0,0.0480349,
0,0,0.0401444,
0,0,0.0392535,
0,0,0.0438859,
0,0,0.0424331,
0,0,0.0338982,
0,0,0.0295683,
0,0,0.0328448,
0,0,0.0333053,
0,0,0.0253961,
0,0,0.0182704,
0,0,0.0193805,
0,0,0.0212727,
0,0,0.015027,
0,0,0.00615755,
0,0,0.004674,
0,0,0.00725773,
0,0,0.00333761,
0,0,0.00600037,
0,0,0.0100469,
0,0,0.00760098,
0,0,0.00897483,
0,0,0.0174907,
0,0,0.0236201,
0,0,0.0220577,
0,0,0.0210927,
0,0,0.0276787,
0,0,0.0350463,
0,0,0.0348835,
0,0,0.0321311,
0,0,0.0360176,
0,0,0.0435585,
0,0,0.0449881,
0,0,0.0412107,
0,0,0.0420582,
0,0,0.0486628,
0,0,0.0515232,
0,0,0.0475397,
0,0,0.0454583,
0,0,0.0501488,
0,0,0.053963,
0,0,0.0504987,
0,0,0.0459964,
0,0,0.0480775,
0,0,0.0521444,
0,0,0.0497131,
0,0,0.0435881,
0,0,0.0427468,
0,0,0.0462731,
0,0,0.0451079,
0,0,0.038306,
0,0,0.034649,
0,0,0.0368923,
0,0,0.0369307,
0,0,0.0303921,
0,0,0.0244182,
0,0,0.0248202,
0,0,0.0257453,
0,0,0.020267,
0,0,0.0127817,
0,0,0.0110675,
0,0,0.0123912,
0,0,0.00852283,
0,0,0.000510789,
0,0,0.00325982,
0,0,0.00208669,
0,0,0.0040975,
0,0,0.0116192,
0,0,0.017056,
0,0,0.0165295,
0,0,0.0167402,
0,0,0.0228666,
0,0,0.0293063,
0,0,0.0297687,
0,0,0.0284956,
0,0,0.0325534,
0,0,0.0391594,
0,0,0.0407327,
0,0,0.0384678,
0,0,0.0400944,
0,0,0.0459827,
0,0,0.048541,
0,0,0.0458491,
0,0,0.0450213,
0,0,0.049391,
0,0,0.0525825,
0,0,0.0499959,
0,0,0.047008,
0,0,0.0492584,
0,0,0.0525638,
0,0,0.0504939,
0,0,0.0458919,
0,0,0.0457049,
0,0,0.0485279,
0,0,0.0472051,
0,0,0.0416915,
0,0,0.039075,
0,0,0.0408445,
0,0,0.0402949,
0,0,0.0346146,
0,0,0.0298943,
0,0,0.0301657,
0,0,0.0302293,
0,0,0.0250641,
0,0,0.0188308,
0,0,0.0173646,
0,0,0.0177431,
0,0,0.0136226,
0,0,0.00664576,
0,0,0.00345422,
0,0,0.0037836,
0,0,0.00102771,
0,0,0.00585361,
0,0,0.0104975,
0,0,0.0105668,
0,0,0.0118692,
0,0,0.0178606,
0,0,0.0234556,
0,0,0.0241822,
0,0,0.0241563,
0,0,0.0286113,
0,0,0.0344959,
0,0,0.0359899,
0,0,0.0349275,
0,0,0.0374238,
0,0,0.0428688,
0,0,0.0450626,
0,0,0.0433509,
0,0,0.0437322,
0,0,0.0480437,
0,0,0.0506972,
0,0,0.0487426,
0,0,0.0471202,
0,0,0.0497362,
0,0,0.0524711,
0,0,0.0506263,
0,0,0.0473441,
0,0,0.0479116,
0,0,0.0502741,
0,0,0.0487838,
0,0,0.044355,
0,0,0.0427777,
0,0,0.0443123,
0,0,0.0432817,
0,0,0.0383066,
0,0,0.0347551,
0,0,0.035083,
0,0,0.0344761,
0,0,0.0295563,
0,0,0.0244432,
0,0,0.0233301,
0,0,0.0229919,
0,0,0.0186496,
0,0,0.0125725,
0,0,0.00997684,
0,0,0.0096791,
0,0,0.0062961,
0,0,4.53027e-005,
0,0,0.00395436,
0,0,0.00445488,
0,0,0.00667142,
0,0,0.0125666,
0,0,0.0174225,
0,0,0.0183257,
0,0,0.019349,
0,0,0.0241677,
0,0,0.0294496,
0,0,0.0308616,
0,0,0.0308229,
0,0,0.0340904,
0,0,0.0391909,
0,0,0.0410923,
0,0,0.0402366,
0,0,0.0416854,
0,0,0.0459915,
0,0,0.04823,
0,0,0.0468604,
0,0,0.046451,
0,0,0.0494285,
0,0,0.0517349,
0,0,0.0501509,
0,0,0.0480587,
0,0,0.0493224,
0,0,0.051353,
0,0,0.0498039,
0,0,0.0463832,
0,0,0.0457485,
0,0,0.0471363,
0,0,0.0457818,
0,0,0.041507,
0,0,0.0390163,
0,0,0.0394341,
0,0,0.0383299,
0,0,0.0337254,
0,0,0.0296423,
0,0,0.0288611,
0,0,0.0279629,
0,0,0.0235316,
0,0,0.0183053,
0,0,0.0162411,
0,0,0.0154307,
0,0,0.0115935,
0,0,0.00580083,
0,0,0.00253971,
0,0,0.00166299,
0,0,0.00128515,
0,0,0.00701448,
0,0,0.0112157,
0,0,0.0123035,
0,0,0.0142144,
0,0,0.0192757,
0,0,0.0240145,
0,0,0.0254074,
0,0,0.0262783,
0,0,0.0301639,
0,0,0.0349382,
0,0,0.0366474,
0,0,0.0365985,
0,0,0.0389557,
0,0,0.0432274,
0,0,0.0451651,
0,0,0.0444006,
0,0,0.045065,
0,0,0.0483291,
0,0,0.0503119,
0,0,0.0490747,
0,0,0.0480799,
0,0,0.049932,
0,0,0.0517043,
0,0,0.0502297,
0,0,0.0477884,
0,0,0.0479776,
0,0,0.0492479,
0,0,0.0477263,
0,0,0.0441931,
0,0,0.0426575,
0,0,0.0431477,
0,0,0.0417001,
0,0,0.0375167,
0,0,0.0343918,
0,0,0.0338846,
0,0,0.0325528,
0,0,0.0281879,
0,0,0.0237926,
0,0,0.022176,
0,0,0.0209334,
0,0,0.0168235,
0,0,0.0116192,
0,0,0.00891524,
0,0,0.00768686,
0,0,0.0041877,
0,0,0.00127729,
0,0,0.0048999,
0,0,0.00620408,
0,0,0.00885132,
0,0,0.0140102,
0,0,0.0182475,
0,0,0.0196985,
0,0,0.0213797,
0,0,0.0257137,
0,0,0.030157,
0,0,0.0317778,
0,0,0.0325015,
0,0,0.0355987,
0,0,0.0397811,
0,0,0.0415263,
0,0,0.041401,
0,0,0.043,
0,0,0.0464544,
0,0,0.0482046,
0,0,0.0474069,
0,0,0.0474208,
0,0,0.0497383,
0,0,0.051309,
0,0,0.0500435,
0,0,0.0485583,
0,0,0.0494431,
0,0,0.0506092,
0,0,0.0490743,
0,0,0.0463295,
0,0,0.0456381,
0,0,0.0461685,
0,0,0.0445238,
0,0,0.040872,
0,0,0.0386348,
0,0,0.0383334,
0,0,0.0366858,
0,0,0.0325445,
0,0,0.0289639,
0,0,0.0277057,
0,0,0.0261025,
0,0,0.0219005,
0,0,0.0173294,
0,0,0.015093,
0,0,0.0135323,
0,0,0.00965906,
0,0,0.00455966,
0,0,0.00144443,
0,0,0.00010725,
0,0,0.00334178,
0,0,0.00845311,
0,0,0.0122256,
0,0,0.0138066,
0,0,0.0161976,
0,0,0.0208107,
0,0,0.0249146,
0,0,0.0265432,
0,0,0.0279998,
0,0,0.0316685,
0,0,0.0357064,
0,0,0.0373595,
0,0,0.0378976,
0,0,0.0402894,
0,0,0.0438384,
0,0,0.0454407,
0,0,0.0451625,
0,0,0.0460896,
0,0,0.0487517,
0,0,0.0501753,
0,0,0.049241,
0,0,0.0486781,
0,0,0.0501313,
0,0,0.0512079,
0,0,0.0498015,
0,0,0.0478769,
0,0,0.0479176,
0,0,0.048463,
0,0,0.0467626,
0,0,0.0437366,
0,0,0.0423097,
0,0,0.0421533,
0,0,0.0403079,
0,0,0.0365327,
0,0,0.0337393,
0,0,0.0327574,
0,0,0.0308736,
0,0,0.0267501,
0,0,0.022843,
0,0,0.0209874,
0,0,0.0191253,
0,0,0.015052,
0,0,0.0104057,
0,0,0.00772627,
0,0,0.00590966,
0,0,0.0022401,
0,0,0.00269096,
0,0,0.00603933,
0,0,0.00780743,
0,0,0.0107972,
0,0,0.0155298,
0,0,0.0192943,
0,0,0.0210133,
0,0,0.0231462,
0,0,0.0272223,
0,0,0.0310722,
0,0,0.0327249,
0,0,0.0339288,
0,0,0.0369663,
0,0,0.0405272,
0,0,0.0420649,
0,0,0.0423649,
0,0,0.0440979,
0,0,0.0469934,
0,0,0.0483291,
0,0,0.0478285,
0,0,0.048135,
0,0,0.0500347,
0,0,0.0510464,
0,0,0.049897,
0,0,0.0488022,
0,0,0.049463,
0,0,0.0500108,
0,0,0.0483895,
0,0,0.0460588,
0,0,0.0453566,
0,0,0.0452988,
0,0,0.0433765,
0,0,0.0400888,
0,0,0.038042,
0,0,0.0372665,
0,0,0.0351916,
0,0,0.0313003,
0,0,0.028068,
0,0,0.0265154,
0,0,0.0244017,
0,0,0.0202943,
0,0,0.0161646,
0,0,0.0138493,
0,0,0.0117734,
0,0,0.00782612,
0,0,0.00318663,
0,0,0.00021248,
0,0,0.00177964,
0,0,0.00524192,
0,0,0.00994839,
0,0,0.0133881,
0,0,0.0152663,
0,0,0.017997,
0,0,0.0223205,
0,0,0.0259552,
0,0,0.0276919,
0,0,0.0295397,
0,0,0.0330724,
0,0,0.0365776,
0,0,0.0381325,
0,0,0.0390442,
0,0,0.0414637,
0,0,0.0444959,
0,0,0.0458085,
0,0,0.045821,
0,0,0.046923,
0,0,0.0491558,
0,0,0.05014,
0,0,0.0493615,
0,0,0.049081,
0,0,0.0502494,
0,0,0.0508016,
0,0,0.0493857,
0,0,0.0477935,
0,0,0.0477252,
0,0,0.0477368,
0,0,0.0458604,
0,0,0.0431552,
0,0,0.041798,
0,0,0.0411731,
0,0,0.0390082,
0,0,0.0354857,
0,0,0.0329192,
0,0,0.0315989,
0,0,0.0292982,
0,0,0.0253132,
0,0,0.0217439,
0,0,0.0197253,
0,0,0.0174138,
0,0,0.0133426,
0,0,0.00908434,
0,0,0.00643334,
0,0,0.00420279,
0,0,0.000401201,
0,0,0.00415379,
0,0,0.00729274,
0,0,0.00937692,
0,0,0.0126092,
0,0,0.0170348,
0,0,0.0204439,
0,0,0.0223324,
0,5.29396e-023,0.0247753,
0,1.3497e-022,0.0286568,
0,3.68681e-022,0.0320606,
0,9.80454e-022,0.0337084,
0,2.58538e-021,0.0352354,
0,6.7542e-021,0.0382133,
0,1.74826e-020,0.0413034,
0,4.48356e-020,0.0426604,
0,1.13928e-019,0.0432384,
0,2.86834e-019,0.0450458,
0,7.15522e-019,0.0475134,
0,1.76853e-018,0.0485183,
0,4.33107e-018,0.0482006,
0,1.05093e-017,0.0486916,
0,2.52666e-017,0.0502622,
0,6.01883e-017,0.0508391,
0,1.42059e-016,0.0497432,
0,3.32212e-016,0.048904,
0,7.69741e-016,0.0493753,
0,1.76708e-015,0.0494452,
0,4.01924e-015,0.0477327,
0,9.05742e-015,0.0456772,
0,2.02222e-014,0.0449429,
0,4.47313e-014,0.0444323,
0,9.80268e-014,0.0422849,
0,2.12824e-013,0.0392406,
0,4.57752e-013,0.0373104,
0,9.75354e-013,0.0361676,
0,2.05876e-012,0.0337639,
0,4.30479e-012,0.030042,
0,8.9163e-012,0.0270493,
0,1.82933e-011,0.0252641,
0,3.71757e-011,0.0227642,
0,7.4829e-011,0.0187204,
0,1.49179e-010,0.0149081,
0,2.94547e-010,0.0125254,
0,5.75957e-010,0.0100648,
0,1.11531e-009,0.00606445,
0,2.1387e-009,0.00176544,
0,4.06095e-009,0.00110707,
0,7.63497e-009,0.00342375,
0,1.42122e-008,0.00704522,
0,2.61916e-008,0.0114417,
0,4.77836e-008,0.0146301,
0,8.62945e-008,0.0167227,
0,1.54256e-007,0.0196899,
0,2.72909e-007,0.0237793,
0,4.77834e-007,0.0270528,
0,8.27901e-007,0.0288599,
0,1.41932e-006,0.0309792,
0,2.40736e-006,0.034384,
0,4.03932e-006,0.0374721,
0,6.70407e-006,0.0389402,
0,1.10046e-005,0.0401094,
0,1.78633e-005,0.0425186,
0,2.86707e-005,0.045137,
0,4.54927e-005,0.0462156,
0,7.13516e-005,0.0464249,
0,0.000110599,0.0476253,
0,0.000169396,0.0495043,
0,0.000256319,0.0501398,
0,0.000383082,0.0494598,
0,0.000565378,0.0493593,
0,0.000823792,0.050277,
0,0.00118472,0.0504121,
0,0.00168119,0.0489755,
0,0.00235332,0.047609,
0,0.00324841,0.0474233,
0,0.00442005,0.0470068,
0,0.00592626,0.0449849,
0,0.00782603,0.042504,
0,0.0101743,0.0411688,
0,0.0130149,0.040165,
0,0.0163717,0.0377496,
0,0.0202387,0.0344085,
0,0.0245686,0.0319892,
0,0.029264,0.0303886,
0,0.0341683,0.0277664,
0,0.0390643,0.0238873,
0,0.043677,0.0205598,
0,0.0476872,0.0183958,
0,0.0507537,0.0157381,
0,0.052546,0.0116778,
0,0.0527852,0.00771321,
0,0.0512872,0.00506889,
0,0.0480065,0.00251928,
0,0.0430661,0.00136806,
0,0.0367719,0.00562592,
0,0.0295995,0.00861136,
0,0.022152,0.0109388,
0,0.0150877,0.0143377,
0,0.0090256,0.0185076,
0,0.00444149,0.0216416,
0,0.00157396,0.0236593,
0,0.000361191,0.0263195,
0,0.000427693,0.0300219,
0,0.00113305,0.0330698,
0,0.0016825,0.0347109,
0,0.00128454,0.0364666,
0,0.000673951,0.0393635,
0,0.00447427,0.0420681,
0,0.00997501,0.0432794,
0,0.0166155,0.044055,
0,0.0235247,0.0458831,
0,0.0297211,0.0479886,
0,0.034359,0.0487267,
0,0.0369599,0.0485373,
0,0.0375597,0.0491366,
0,0.0367211,0.0504163,
0,0.0353922,0.0506413,
0,0.0346396,0.049578,
0,0.0353259,0.048908,
0,0.03783,0.0491932,
0,0.0419023,0.0488717,
0,0.0467193,0.0470833,
0,0.05113,0.0452223,
0,0.0540324,0.0444266,
0,0.054753,0.0435399,
0,0.053298,0.0412133,
0,0.0503735,0.0383484,
0,0.047151,0.03648,
0,0.0448464,0.035027,
0,0.044262,0.0323648,
0,0.0454653,0.0287735,
0,0.0477412,0.0259462,
0,0.0498532,0.0239566,
0,0.0505298,0.0211555,
0,0.0489851,0.0171701,
0,0.0452622,0.0135953,
0,0.0402393,0.0111393,
0,0.0352792,0.00837777,
0,0.031653,0.00435269,
0,0.0299829,0.000322393,
0,0.0299531,0.00248543,
0,0.0304352,0.00505676,
0,0.029991,0.00878036,
0,0.0275384,0.0129188,
0,0.0228728,0.0159174,
0,0.0167899,0.0181799,
0,0.0107302,0.0213076,
0,0.00609861,0.0251863,
0,0.0035786,0.0281737,
0,0.00278532,0.0300383,
0,0.00244585,0.0323471,
0,0.00103789,0.0356152,
0,0.00242409,0.0383611,
0,0.00785891,0.0397624,
0,0.0141343,0.0411155,
0,0.0196416,0.0434759,
0,0.0231417,0.045743,
0,0.0244343,0.0466354,
0,0.024477,0.0469867,
0,0.0248679,0.048225,
0,0.0269588,0.0497907,
0,0.0310841,0.0501435,
0,0.0363485,0.049534,
0,0.0411146,0.0495411,
0,0.04393,0.0502222,
0,0.0443702,0.0500157,
0,0.0432979,0.0485609,
0,0.0423638,0.0473457,
0,0.0430287,0.0470252,
0,0.0456771,0.0462519,
0,0.0493649,0.0441186,
0,0.0523775,0.0418012,
0,0.0532729,0.0404454,
0,0.0517791,0.0391174,
0,0.048978,0.0365083,
0,0.0466395,0.0333089,
0,0.0461063,0.0309764,
0,0.0474299,0.0291272,
0,0.0493242,0.0262551,
0,0.0499853,0.0224699,
0,0.0482673,0.0193159,
0,0.0444459,0.0170094,
0,0.0400558,0.0140789,
0,0.0368861,0.0100471,
0,0.0357876,0.00631247,
0,0.0360944,0.00365053,
0,0.0360672,0.000845797,
0,0.0340786,0.00308471,
0,0.0297416,0.00709471,
0,0.0241983,0.00997295,
0,0.0193462,0.0124981,
0,0.0165255,0.0160025,
0,0.0155774,0.0199443,
0,0.0149534,0.0228637,
0,0.0128171,0.0249901,
0,0.00836961,0.0277977,
0,0.00244484,0.0313226,
0,0.0030712,0.0340799,
0,0.00659766,0.0357215,
0,0.00801085,0.037638,
0,0.00873735,0.0404283,
0,0.0106988,0.0428059,
0,0.0148744,0.0439056,
0,0.0205524,0.0448249,
0,0.0258474,0.0466264,
0,0.029115,0.0484119,
0,0.0302032,0.048936,
0,0.0305786,0.0488418,
0,0.0322136,0.0494891,
0,0.0360713,0.0504978,
0,0.0413598,0.0504348,
0,0.046151,0.0493967,
0,0.0488983,0.0488299,
0,0.0496752,0.0489233,
0,0.0501434,0.0482766,
0,0.0522579,0.0464336,
0,0.0567172,0.0447078,
0,0.0623974,0.0438193,
0,0.0672358,0.0426105,
0,0.0698695,0.0401502,
0,0.0707009,0.0374235,
0,0.0715102,0.0355671,
0,0.0739097,0.0338384,
0,0.0778963,0.0309783,
0,0.0817051,0.0275002,
0,0.0831152,0.0247794,
0,0.0811478,0.0225957,
0,0.0767593,0.0195585,
0,0.0719457,0.01564,
0,0.0680144,0.012245,
0,0.0644884,0.00970094,
0,0.0596002,0.00669804,
0,0.0519743,0.00268073,
0,0.0420677,0.00112713,
0,0.0321025,0.00390569,
0,0.0244975,0.00668728,
0,0.0200972,0.0104636,
0,0.0176888,0.0143724,
0,0.0152055,0.0172302,
0,0.0115467,0.0196382,
0,0.00741124,0.0228679,
0,0.00440355,0.026543,
0,0.00322333,0.0292987,
0,0.00259883,0.031219,
0,5.8834e-006,0.0336582,
0,0.00636634,0.0367751,
0,0.0160843,0.0392312,
0,0.0267213,0.0405869,
0,0.0356925,0.042072,
0,0.0420823,0.0443486,
0,0.0468988,0.0463051,
0,0.0516237,0.047052,
0,0.0564877,0.0475107,
0,0.0601384,0.0487381,
0,0.0610591,0.0500131,
0,0.059407,0.0501346,
0,0.0574692,0.0495822,
0,0.0581459,0.0496431,
0,0.0626948,0.0500905,
0,0.0697139,0.0495972,
0,0.0762748,0.0481325,
0,0.0802043,0.0470165,
0,0.0814976,0.0465439,
0,0.0817016,0.0454643,
0,0.0820203,0.0432495,
0,0.0820639,0.041054,
0,0.0804796,0.0396425,
0,0.0767909,0.0380278,
3.74339e-023,0.0725179,0.0352708,
6.48375e-023,0.0702684,0.0321889,
1.05879e-022,0.0714756,0.0298972,
1.83388e-022,0.0748649,0.0278187,
3.1095e-022,0.0771932,0.0247509,
5.21394e-022,0.0757303,0.0210553,
8.73904e-022,0.0703238,0.0180247,
1.46088e-021,0.0632447,0.0155755,
2.43234e-021,0.0570793,0.0124283,
4.03679e-021,0.0526892,0.00844236,
6.67679e-021,0.0490769,0.00489096,
1.10062e-020,0.0450322,0.00218978,
1.80819e-020,0.0406917,0.000822153,
2.96073e-020,0.0373201,0.0047585,
4.83177e-020,0.0355552,0.00855466,
7.85906e-020,0.0340648,0.0113639,
1.27409e-019,0.0302564,0.0140551,
2.05871e-019,0.0226092,0.0176151,
3.31562e-019,0.012415,0.0213443,
5.32249e-019,0.00308889,0.0240966,
8.51627e-019,0.00252301,0.0263203,
1.35823e-018,0.00444583,0.0292208,
2.1592e-018,0.005397,0.0325637,
3.42147e-018,0.00835435,0.0350789,
5.40429e-018,0.0141797,0.0367308,
8.50892e-018,0.0214144,0.0387576,
1.33545e-017,0.0281411,0.041418,
2.0893e-017,0.0338227,0.0435106,
3.25836e-017,0.0392695,0.044527,
5.06558e-017,0.0450233,0.0455505,
7.85046e-017,0.0501845,0.0472861,
1.21283e-016,0.0531883,0.0487798,
1.8679e-016,0.0538005,0.0491333,
2.86785e-016,0.0540709,0.0491142,
4.38949e-016,0.0568789,0.0497618,
6.69779e-016,0.0632287,0.050509,
1.01886e-015,0.0709614,0.0502062,
1.54513e-015,0.0763558,0.0491927,
2.33609e-015,0.0772889,0.0486822,
3.52122e-015,0.0750159,0.0485764,
5.29152e-015,0.0729225,0.0476512,
7.92781e-015,0.0735081,0.0457717,
1.18418e-014,0.0764866,0.0441398,
1.76352e-014,0.0796182,0.0431342,
2.61843e-014,0.0811018,0.0416426,
3.87621e-014,0.0809728,0.0390834,
5.72113e-014,0.0802895,0.0364668,
8.41916e-014,0.0794047,0.0345861,
1.2353e-013,0.0775076,0.0326065,
1.80717e-013,0.073982,0.0295931,
2.63603e-013,0.0698478,0.026216,
3.8338e-013,0.067281,0.0235598,
5.55957e-013,0.0673696,0.0211912,
8.03879e-013,0.068476,0.0179675,
1.15899e-012,0.0672654,0.0141215,
1.66615e-012,0.0617496,0.0108629,
2.38833e-012,0.0533893,0.008222,
3.41371e-012,0.0460052,0.00502545,
4.86536e-012,0.0423796,0.00104041,
6.9145e-012,0.0418055,0.00258201,
9.7987e-012,0.0409266,0.00535769,
1.38466e-011,0.036929,0.00831227,
1.95111e-011,0.0298963,0.0121014,
2.74155e-011,0.0221995,0.0158039,
3.84134e-011,0.0159227,0.0185595,
5.36721e-011,0.0111564,0.0210924,
7.47816e-011,0.00668801,0.0243757,
1.03902e-010,0.00183894,0.0278529,
1.4396e-010,0.00289614,0.0304208,
1.98906e-010,0.00703435,0.0323958,
2.7406e-010,0.0113639,0.0349166,
3.76566e-010,0.0173749,0.0378697,
5.15978e-010,0.0252671,0.0400771,
7.05054e-010,0.0329649,0.0414036,
9.60762e-010,0.0377423,0.0429792,
1.30561e-009,0.0390925,0.0451442,
1.76937e-009,0.0397199,0.0468241,
2.3913e-009,0.0432199,0.0474575,
3.22299e-009,0.0505432,0.0479944,
4.33211e-009,0.0588743,0.0491702,
5.80703e-009,0.0642262,0.0501737,
7.76293e-009,0.0652171,0.0501075,
1.03494e-008,0.064239,0.0496015,
1.37603e-008,0.0649442,0.0496709,
1.82458e-008,0.068749,0.0498857,
2.4128e-008,0.0738694,0.0491511,
3.18203e-008,0.0775317,0.0476847,
4.18517e-008,0.0787026,0.0466257,
5.48972e-008,0.0785154,0.0459866,
7.18153e-008,0.0784341,0.0446426,
9.3694e-008,0.0786434,0.0423722,
1.2191e-007,0.0784653,0.0402647,
1.58196e-007,0.0778608,0.0387669,
2.04732e-007,0.0777477,0.0368959,
2.64246e-007,0.0785569,0.034031,
3.40143e-007,0.0789837,0.0310493,
4.36667e-007,0.076948,0.0287599,
5.59079e-007,0.0720738,0.0264663,
7.13883e-007,0.0667572,0.0232476,
9.09109e-007,0.0640994,0.0196417,
1.15462e-006,0.0645672,0.0166953,
1.46249e-006,0.0650885,0.0141015,
1.84747e-006,0.0619425,0.0107817,
2.32753e-006,0.0546208,0.00685727,
2.92445e-006,0.0465214,0.00345385,
3.66456e-006,0.0415828,0.000696927,
4.57962e-006,0.0403398,0.00248425,
5.70772e-006,0.0395327,0.00639662,
7.09451e-006,0.0355776,0.0100052,
8.79437e-006,0.0281166,0.0127746,
1.0872e-005,0.0199981,0.0156054,
1.3404e-005,0.0140674,0.019181,
1.64808e-005,0.0104572,0.0227106,
2.02086e-005,0.0070914,0.0253331,
2.47119e-005,0.0023041,0.0276435,
3.01359e-005,0.0036433,0.0305927,
3.66497e-005,0.00956128,0.0337503,
4.44486e-005,0.0150787,0.0360623,
5.37581e-005,0.0207572,0.0377307,
6.48375e-005,0.0266765,0.0398261,
7.79824e-005,0.0317705,0.0423378,
9.35307e-005,0.0351587,0.0441797,
0.000111865,0.0378083,0.0451352,
0.000133416,0.0419982,0.0462307,
0.000158669,0.0486789,0.0478696,
0.000188164,0.055803,0.0490965,
0.000222507,0.060071,0.0493133,
0.00026236,0.060581,0.0493496,
0.000308458,0.060231,0.049958,
0.0003616,0.0628827,0.0504545,
0.000422659,0.0691314,0.0499532,
0.00049257,0.0754224,0.0489626,
0.000572342,0.0777295,0.0484676,
0.000663041,0.0758637,0.048157,
0.000765798,0.0736511,0.0469937,
0.000881789,0.074786,0.0450924,
0.00101223,0.0789552,0.0435191,
0.00115836,0.0824254,0.0423782,
0.00132144,0.0821996,0.040639,
0.00150269,0.0790105,0.0380097,
0.00170334,0.0760597,0.0354762,
0.00192451,0.0753571,0.0335396,
0.00216727,0.0759252,0.0313336,
0.00243252,0.075488,0.0282088,
0.00272101,0.0731493,0.0249225,
0.00303327,0.0698695,0.0222915,
0.00336957,0.0667214,0.0197443,
0.00372989,0.0635858,0.0163792,
0.0041138,0.0599005,0.0126145,
0.00452052,0.0560094,0.00945579,
0.00494874,0.0528647,0.00670786,
0.00539669,0.050352,0.00335709,
0.00586196,0.046786,0.000572374,
0.00634161,0.0408183,0.00403802,
0.00683198,0.0335722,0.00683356,
0.00732873,0.0279436,0.00993121,
0.00782685,0.0253116,0.0136991,
0.00832056,0.0234951,0.0172125,
0.00880339,0.0188388,0.0198977,
0.00926817,0.0104415,0.0225386,
0.00970708,0.00157026,0.0258354,
0.0101116,0.00376386,0.0291183,
0.0104728,0.00537394,0.0315346,
0.0107812,0.00726954,0.0335629,
0.0110271,0.0131947,0.0361247,
0.0112006,0.0223717,0.0389022,
0.0112918,0.0303653,0.0408951,
